case_id,state,district,project_type,acquiring_authority,land_area_hectares,land_type,num_affected_families,sia_conducted,consent_percentage,compensation_offered_per_hectare,compensation_disputed,land_records_digitized,survey_settlement_pending,approval_timeline_days,court_case_filed,litigation_type,case_pending_court,stay_order_issued,case_pendency_duration_months,r_and_r_plan_prepared,families_to_be_resettled,rehabilitation_site_ready,livelihood_restoration_provided,possession_status,stakeholder_responsiveness_score,awarding_officer_assigned,district_historical_delay_rate,days_since_notification,stage_of_process,delayed,delay_duration_months
LA00116,Uttar Pradesh,Uttar Pradesh_District_3,Irrigation,Irrigation Dept,1.97,Agricultural,88,True,60.1,317554.0,False,True,True,155,False,None,False,False,0,True,28,False,False,Not Started,0.68,True,0.65,797,Possession Taken,False,2.7
LA00117,Gujarat,Gujarat_District_4,Irrigation,State Power Corp,8.7,Agricultural,29,False,78.4,245387.0,False,False,False,110,False,None,False,False,0,True,11,False,False,Partial,0.65,True,0.45,997,SIA,False,1.2
LA00118,Rajasthan,Rajasthan_District_2,Mining,NHAI,2.85,Agricultural,13,True,65.5,1012268.0,True,True,True,139,False,None,False,False,0,False,4,True,True,Not Started,0.61,True,0.08,1423,Notification,False,3.6
LA00119,Punjab,Punjab_District_2,Railway,NHAI,73.25,Agricultural,10,False,88.7,152724.0,True,True,False,119,True,Public Purpose Challenge,False,False,0,True,3,True,False,Not Started,0.59,True,0.3,812,Award Declared,False,2.6
LA00120,Karnataka,Karnataka_District_1,Urban Housing,Indian Railways,13.89,Urban/Residential,211,True,76.8,391620.0,True,False,False,385,True,Public Purpose Challenge,True,True,10,True,33,True,False,Partial,0.59,True,0.47,110,Possession Taken,True,29.5
LA00121,Odisha,Odisha_District_3,Railway,Irrigation Dept,54.0,Forest,15,True,36.3,955386.0,True,True,True,393,True,Compensation Dispute,True,True,25,True,5,True,True,Not Started,0.77,True,0.19,137,Notification,True,26.6
LA00122,Karnataka,Karnataka_District_4,Railway,State PWD,8.06,Tribal/Scheduled Area,13,True,84.2,269969.0,False,True,False,148,False,None,False,False,0,True,4,True,True,Not Started,0.22,True,0.11,339,Possession Taken,False,2.4
LA00123,Punjab,Punjab_District_4,Urban Housing,NHAI,37.54,Forest,50,True,76.2,628404.0,False,True,False,235,False,None,False,False,0,True,23,True,False,Full,0.77,True,0.28,1627,Notification,False,3.9
LA00124,Maharashtra,Maharashtra_District_1,Mining,State Power Corp,9.12,Forest,70,True,63.7,260028.0,False,True,False,80,True,Public Purpose Challenge,False,False,0,False,38,False,False,Not Started,0.83,True,0.49,879,Notification,True,31.0
LA00125,Madhya Pradesh,Madhya Pradesh_District_4,Mining,Indian Railways,6.21,Agricultural,101,True,94.1,297703.0,False,True,False,137,False,None,False,False,0,False,48,False,False,Partial,0.8,True,0.14,533,Possession Taken,False,1.1
LA00126,Odisha,Odisha_District_4,Railway,NHAI,11.42,Forest,11,True,73.9,203927.0,False,False,True,217,False,None,False,False,0,False,2,False,False,Partial,0.68,True,0.5,675,Award Declared,False,2.9
LA00127,Madhya Pradesh,Madhya Pradesh_District_1,Urban Housing,Irrigation Dept,17.89,Wasteland,40,False,82.5,243994.0,False,True,False,388,False,None,False,False,0,True,10,False,False,Not Started,0.5,True,0.31,218,Closed,False,0.7
LA00128,Rajasthan,Rajasthan_District_3,Mining,NHAI,74.89,Forest,168,True,24.5,319733.0,True,True,True,241,False,None,False,False,0,True,89,True,True,Partial,0.57,True,0.16,104,Notification,False,3.3
LA00129,Odisha,Odisha_District_2,Industrial Corridor,Indian Railways,35.05,Agricultural,213,True,73.1,376191.0,False,True,False,348,False,None,False,False,0,True,42,True,False,Full,0.46,True,0.41,601,Award Declared,False,2.3
LA00130,West Bengal,West Bengal_District_2,Irrigation,Municipal Corporation,19.66,Tribal/Scheduled Area,19,True,77.2,802065.0,True,True,True,59,True,Title Dispute,False,False,0,False,9,False,False,Full,0.43,True,0.4,416,Award Declared,True,22.2
LA00131,Punjab,Punjab_District_4,Industrial Corridor,Indian Railways,45.76,Agricultural,278,True,98.0,204395.0,False,True,False,198,False,None,False,False,0,True,55,True,True,Partial,0.98,False,0.28,287,Notification,False,1.5
LA00132,Madhya Pradesh,Madhya Pradesh_District_4,Highway,State Industrial Dev. Corp,6.57,Urban/Residential,23,False,17.0,697936.0,True,True,False,53,False,None,False,False,0,False,11,False,False,Partial,0.61,True,0.14,536,SIA,False,5.4
LA00133,Rajasthan,Rajasthan_District_4,Industrial Corridor,State Industrial Dev. Corp,3.62,Agricultural,18,False,100.0,278652.0,False,True,True,59,False,None,False,False,0,False,6,False,False,Partial,0.38,True,0.31,736,Closed,False,2.0
LA00134,Uttar Pradesh,Uttar Pradesh_District_4,Power Plant,State Industrial Dev. Corp,6.42,Agricultural,124,False,75.7,546996.0,False,True,False,202,True,Title Dispute,True,True,16,True,71,False,False,Partial,0.76,True,0.27,663,Possession Taken,False,0.6
LA00135,Punjab,Punjab_District_3,Urban Housing,State Industrial Dev. Corp,27.52,Agricultural,13,True,76.6,686738.0,False,False,False,85,False,None,False,False,0,True,2,True,True,Partial,0.3,True,0.49,535,Notification,False,0.0
LA00136,Punjab,Punjab_District_1,Irrigation,State PWD,16.11,Forest,14,True,89.2,496102.0,False,True,False,384,False,None,False,False,0,False,7,False,False,Partial,0.69,True,0.3,1012,Award Declared,False,1.0
LA00137,Punjab,Punjab_District_3,Railway,NHAI,2.04,Agricultural,36,True,96.7,419292.0,False,True,False,364,False,None,False,False,0,False,16,False,False,Partial,0.7,True,0.49,1550,Possession Taken,True,13.4
LA00138,Odisha,Odisha_District_3,Railway,Irrigation Dept,2.41,Wasteland,20,True,66.4,625576.0,False,False,False,303,True,Title Dispute,False,False,0,True,4,False,False,Not Started,0.87,True,0.19,747,SIA,False,2.6
LA00139,Odisha,Odisha_District_3,Highway,State Industrial Dev. Corp,1.99,Agricultural,9,True,64.2,725865.0,False,True,False,120,False,None,False,False,0,False,1,False,False,Not Started,0.57,True,0.19,933,Award Declared,False,5.4
LA00140,Madhya Pradesh,Madhya Pradesh_District_2,Urban Housing,Irrigation Dept,51.61,Urban/Residential,77,False,86.3,540884.0,False,True,True,109,False,None,False,False,0,True,9,False,False,Not Started,0.77,False,0.56,1001,Compensation Disbursed,False,0.0
LA00141,Madhya Pradesh,Madhya Pradesh_District_4,Urban Housing,Indian Railways,5.98,Urban/Residential,46,False,50.4,530040.0,True,True,False,277,True,Public Purpose Challenge,True,False,7,False,11,False,False,Partial,0.4,True,0.14,639,Award Declared,True,15.4
LA00142,Rajasthan,Rajasthan_District_2,Mining,Indian Railways,42.84,Agricultural,41,True,58.8,181101.0,False,True,False,90,False,None,False,False,0,True,19,False,False,Partial,0.7,True,0.08,391,SIA,False,1.6
LA00143,Punjab,Punjab_District_1,Mining,Indian Railways,27.54,Agricultural,47,True,73.4,262781.0,False,True,False,120,True,Public Purpose Challenge,True,True,21,True,5,True,False,Not Started,0.9,False,0.3,1562,Compensation Disbursed,True,21.2
LA00144,West Bengal,West Bengal_District_2,Railway,State Power Corp,4.59,Forest,81,False,50.5,616832.0,True,False,True,123,True,Compensation Dispute,True,True,19,True,25,True,False,Not Started,0.86,False,0.4,136,SIA,True,27.6
LA00145,West Bengal,West Bengal_District_2,Irrigation,State Power Corp,6.75,Agricultural,56,True,60.6,359976.0,True,False,True,543,False,None,False,False,0,False,28,False,False,Not Started,0.8,True,0.4,993,Possession Taken,True,28.5
LA00146,Bihar,Bihar_District_4,Mining,Irrigation Dept,4.15,Tribal/Scheduled Area,11,True,78.4,305247.0,False,True,True,138,False,None,False,False,0,True,6,True,False,Not Started,0.61,True,0.32,1140,Notification,False,0.6
LA00147,Uttar Pradesh,Uttar Pradesh_District_3,Power Plant,State PWD,34.27,Agricultural,103,True,41.5,257253.0,False,True,True,117,False,None,False,False,0,False,41,False,False,Not Started,0.6,False,0.65,348,Closed,True,26.8
LA00148,Gujarat,Gujarat_District_4,Power Plant,NHAI,3.23,Agricultural,38,True,58.4,401236.0,True,True,True,86,True,Public Purpose Challenge,True,False,15,True,17,False,False,Not Started,0.47,True,0.45,1652,Award Declared,False,2.1
LA00149,Uttar Pradesh,Uttar Pradesh_District_3,Industrial Corridor,State Power Corp,9.13,Agricultural,5,False,67.1,513342.0,False,True,False,168,False,None,False,False,0,True,2,False,False,Partial,0.88,True,0.65,1695,Compensation Disbursed,False,1.5
LA00150,Maharashtra,Maharashtra_District_1,Highway,NHAI,10.07,Forest,16,True,62.2,250035.0,True,True,False,287,True,Compensation Dispute,True,False,59,False,3,False,False,Not Started,0.17,True,0.49,788,Notification,True,35.5
LA00151,Maharashtra,Maharashtra_District_2,Industrial Corridor,NHAI,2.95,Agricultural,69,False,100.0,681548.0,False,True,False,141,False,None,False,False,0,True,20,True,False,Partial,0.39,True,0.38,322,Possession Taken,False,1.9
LA00152,Maharashtra,Maharashtra_District_2,Urban Housing,Municipal Corporation,22.75,Urban/Residential,52,False,73.9,282644.0,False,True,True,454,True,Title Dispute,False,False,0,True,6,True,False,Not Started,0.6,True,0.38,1306,Award Declared,False,0.4
LA00153,Rajasthan,Rajasthan_District_2,Railway,Indian Railways,12.01,Agricultural,81,True,81.9,860616.0,False,False,False,141,True,Public Purpose Challenge,True,True,20,False,41,False,False,Not Started,0.79,True,0.08,141,Possession Taken,True,21.5
LA00154,Rajasthan,Rajasthan_District_2,Power Plant,State PWD,4.89,Agricultural,28,False,55.7,972567.0,True,True,True,184,True,Compensation Dispute,False,False,0,True,3,True,False,Not Started,0.85,True,0.08,1040,Award Declared,False,1.3
LA00155,Karnataka,Karnataka_District_3,Industrial Corridor,State PWD,17.06,Tribal/Scheduled Area,101,True,55.4,994990.0,True,True,False,167,True,Title Dispute,False,False,0,False,37,False,False,Full,0.79,True,0.27,58,Award Declared,True,24.9
LA00156,Bihar,Bihar_District_3,Railway,NHAI,3.58,Forest,41,False,89.2,643676.0,False,True,False,220,False,None,False,False,0,False,19,False,False,Not Started,0.58,True,0.27,1121,Award Declared,False,3.6
LA00157,Punjab,Punjab_District_4,Urban Housing,State Power Corp,10.34,Wasteland,50,False,58.3,123234.0,False,True,True,200,False,None,False,False,0,True,16,True,False,Full,0.76,True,0.28,1664,Notification,False,0.5
LA00158,Madhya Pradesh,Madhya Pradesh_District_2,Irrigation,NHAI,61.64,Wasteland,87,True,64.1,400242.0,False,True,False,213,False,None,False,False,0,True,35,True,False,Partial,0.91,True,0.56,131,Closed,False,1.6
LA00159,Gujarat,Gujarat_District_3,Mining,State Industrial Dev. Corp,5.04,Forest,204,True,91.4,418568.0,False,True,False,138,False,None,False,False,0,False,79,False,False,Not Started,0.41,False,0.21,1263,Closed,True,16.1
LA00160,Punjab,Punjab_District_1,Industrial Corridor,State Power Corp,8.36,Agricultural,52,True,59.1,458476.0,False,True,False,30,False,None,False,False,0,True,23,False,False,Not Started,0.71,True,0.3,612,Award Declared,False,1.9
LA00161,Madhya Pradesh,Madhya Pradesh_District_1,Highway,State Industrial Dev. Corp,13.92,Urban/Residential,50,True,63.0,426900.0,False,True,True,301,False,None,False,False,0,True,24,False,False,Not Started,0.9,True,0.31,1703,Closed,False,1.6
LA00162,Rajasthan,Rajasthan_District_4,Urban Housing,Municipal Corporation,1.69,Agricultural,64,True,54.1,399267.0,True,True,False,79,True,Compensation Dispute,False,False,0,False,17,False,False,Partial,0.52,True,0.31,1256,Closed,True,25.7
LA00163,Maharashtra,Maharashtra_District_3,Industrial Corridor,Municipal Corporation,11.12,Agricultural,28,True,75.3,483443.0,False,True,False,41,False,None,False,False,0,False,6,True,True,Full,0.86,True,0.53,1188,SIA,False,2.4
LA00164,Uttar Pradesh,Uttar Pradesh_District_3,Industrial Corridor,NHAI,7.61,Forest,16,False,75.1,660929.0,False,False,False,1376,False,None,False,False,0,True,2,True,True,Full,0.61,True,0.65,114,Compensation Disbursed,False,0.1
LA00165,Karnataka,Karnataka_District_1,Industrial Corridor,State Power Corp,48.97,Tribal/Scheduled Area,96,True,60.8,940875.0,False,False,True,276,False,None,False,False,0,True,20,True,False,Not Started,0.93,True,0.47,452,Award Declared,True,29.5
LA00166,Madhya Pradesh,Madhya Pradesh_District_1,Mining,State Industrial Dev. Corp,9.31,Agricultural,101,True,52.3,348457.0,True,True,True,57,False,None,False,False,0,True,21,False,False,Full,0.62,True,0.31,1556,Closed,True,35.0
LA00167,Karnataka,Karnataka_District_1,Highway,Irrigation Dept,1.66,Forest,57,True,88.8,1171940.0,False,True,True,371,False,None,False,False,0,True,10,False,False,Partial,0.6,False,0.47,1565,Notification,False,2.9
LA00168,Gujarat,Gujarat_District_4,Highway,State Power Corp,42.19,Forest,54,True,100.0,464324.0,True,True,True,144,False,None,False,False,0,True,24,False,False,Partial,0.06,False,0.45,1495,Notification,True,18.6
LA00169,Bihar,Bihar_District_3,Mining,Municipal Corporation,14.51,Urban/Residential,63,False,76.5,673223.0,False,False,True,70,False,None,False,False,0,False,7,False,False,Partial,0.63,True,0.27,1484,Possession Taken,False,0.7
LA00170,Punjab,Punjab_District_1,Highway,Indian Railways,6.36,Agricultural,30,False,62.5,419933.0,False,False,False,116,False,None,False,False,0,True,3,False,False,Not Started,0.94,True,0.3,1296,Award Declared,False,2.5
LA00171,Maharashtra,Maharashtra_District_4,Urban Housing,Indian Railways,1.44,Agricultural,2,False,58.9,795496.0,False,True,False,149,False,None,False,False,0,True,1,False,False,Partial,0.39,True,0.24,1369,SIA,False,4.6
LA00172,Gujarat,Gujarat_District_3,Power Plant,State PWD,13.67,Urban/Residential,17,True,91.9,642766.0,False,True,False,482,False,None,False,False,0,True,2,True,False,Full,0.34,True,0.21,1124,Compensation Disbursed,False,4.8
LA00173,Odisha,Odisha_District_1,Highway,State PWD,6.88,Wasteland,30,True,83.1,582692.0,True,True,True,73,False,None,False,False,0,False,6,False,False,Partial,0.34,True,0.49,1503,Closed,False,2.0
LA00174,Punjab,Punjab_District_1,Railway,State PWD,17.32,Urban/Residential,14,True,69.0,477078.0,False,True,False,236,True,Compensation Dispute,True,False,11,True,5,True,True,Partial,0.44,True,0.3,1238,SIA,False,1.9
LA00175,Madhya Pradesh,Madhya Pradesh_District_1,Power Plant,Irrigation Dept,6.29,Agricultural,281,True,63.1,306400.0,False,False,False,62,True,Title Dispute,True,False,15,False,161,False,False,Not Started,0.23,True,0.31,317,Award Declared,False,0.6
LA00176,Odisha,Odisha_District_2,Railway,State PWD,9.96,Agricultural,40,True,66.9,253744.0,True,False,False,307,False,None,False,False,0,True,5,False,False,Partial,0.33,True,0.41,193,Award Declared,False,0.0
LA00177,Punjab,Punjab_District_4,Irrigation,State Power Corp,19.79,Tribal/Scheduled Area,12,False,54.0,306734.0,False,False,False,177,False,None,False,False,0,True,1,False,False,Partial,0.68,False,0.28,1470,SIA,False,2.7
LA00178,Gujarat,Gujarat_District_1,Irrigation,Irrigation Dept,27.76,Agricultural,13,True,98.8,454945.0,False,True,True,145,False,None,False,False,0,False,4,False,False,Full,0.79,True,0.35,1141,Award Declared,False,4.0
LA00179,Maharashtra,Maharashtra_District_3,Power Plant,State PWD,2.15,Tribal/Scheduled Area,31,True,69.9,1766386.0,False,False,False,119,False,None,False,False,0,True,10,True,True,Partial,0.68,True,0.53,1147,Notification,False,0.0
LA00180,Bihar,Bihar_District_1,Railway,Municipal Corporation,9.02,Forest,29,False,64.1,859658.0,False,True,False,66,False,None,False,False,0,False,7,False,False,Partial,0.51,True,0.2,420,Closed,False,0.3
LA00181,Gujarat,Gujarat_District_3,Industrial Corridor,State Power Corp,2.65,Agricultural,8,False,64.1,549485.0,False,True,False,126,False,None,False,False,0,True,3,False,False,Full,0.71,True,0.21,1618,Notification,False,1.9
LA00182,Gujarat,Gujarat_District_3,Mining,Municipal Corporation,13.43,Agricultural,31,True,100.0,635021.0,False,False,True,196,False,None,False,False,0,True,10,True,False,Full,0.79,True,0.21,335,Possession Taken,False,2.1
LA00183,Gujarat,Gujarat_District_3,Urban Housing,State PWD,22.71,Wasteland,57,True,100.0,474171.0,False,True,False,84,False,None,False,False,0,False,8,True,True,Partial,0.48,True,0.21,443,SIA,False,0.9
LA00184,Maharashtra,Maharashtra_District_2,Power Plant,State Industrial Dev. Corp,3.69,Agricultural,43,True,90.6,445785.0,False,False,False,91,False,None,False,False,0,True,12,False,False,Not Started,0.55,True,0.38,1043,Compensation Disbursed,False,0.7
LA00185,Odisha,Odisha_District_2,Railway,Municipal Corporation,9.93,Agricultural,17,True,79.9,266343.0,False,True,True,374,False,None,False,False,0,True,3,True,True,Partial,0.37,True,0.41,536,Closed,False,0.0
LA00186,Karnataka,Karnataka_District_1,Mining,NHAI,31.39,Urban/Residential,141,True,52.5,227692.0,True,True,False,173,False,None,False,False,0,True,33,False,False,Full,0.72,True,0.47,1799,Compensation Disbursed,True,27.6
LA00187,Bihar,Bihar_District_1,Power Plant,Municipal Corporation,13.62,Forest,26,False,52.4,576937.0,True,True,True,223,True,Title Dispute,True,False,22,False,10,False,False,Not Started,0.58,True,0.2,563,Award Declared,True,20.8
LA00188,Rajasthan,Rajasthan_District_1,Irrigation,Indian Railways,14.53,Agricultural,18,False,100.0,237454.0,True,True,False,213,True,Compensation Dispute,False,False,0,True,9,False,False,Full,0.58,True,0.44,1415,Possession Taken,False,3.5
LA00189,Rajasthan,Rajasthan_District_3,Industrial Corridor,State Industrial Dev. Corp,1.56,Urban/Residential,39,False,30.3,614748.0,False,True,True,376,False,None,False,False,0,True,9,False,False,Partial,0.56,True,0.16,1462,Notification,False,3.2
LA00190,Rajasthan,Rajasthan_District_3,Mining,State Industrial Dev. Corp,12.19,Agricultural,27,False,61.4,176432.0,False,True,True,70,False,None,False,False,0,True,8,True,True,Not Started,0.71,True,0.16,717,Closed,False,0.4
LA00191,Gujarat,Gujarat_District_3,Urban Housing,State PWD,36.53,Agricultural,30,False,84.4,481862.0,False,True,False,246,False,None,False,False,0,False,12,False,False,Partial,0.44,True,0.21,709,Notification,False,2.5
LA00192,Karnataka,Karnataka_District_2,Highway,State Power Corp,22.82,Agricultural,28,False,63.5,494314.0,False,False,False,135,False,None,False,False,0,False,8,False,False,Partial,0.67,True,0.81,957,SIA,False,4.3
LA00193,Bihar,Bihar_District_2,Urban Housing,Municipal Corporation,13.48,Forest,22,True,56.6,285293.0,True,True,False,33,False,None,False,False,0,True,4,False,False,Partial,0.64,True,0.43,1172,Compensation Disbursed,False,0.7
LA00194,Gujarat,Gujarat_District_1,Irrigation,State PWD,20.05,Agricultural,18,True,49.7,1311228.0,True,False,False,295,False,None,False,False,0,True,10,False,False,Full,0.87,True,0.35,1059,Notification,False,2.3
LA00195,Punjab,Punjab_District_3,Mining,Indian Railways,8.86,Tribal/Scheduled Area,125,False,50.7,1177892.0,False,True,False,50,False,None,False,False,0,True,62,False,False,Partial,0.58,True,0.49,559,SIA,False,1.6
